OBJECTID,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
6716,1590366950,abadd6,44.361099243164062,-91.545017787388417,222.435615347144022,301.668270474461849,0.000000000000000,SWA1384 ,False,False,False,560,12192.000000000000000,12580.620000000000800,1590366949.880000114440918,1590366949.973999977111816
6717,1590366950,a3bafc,42.325149536132812,-88.096556230024873,48.215233011265475,129.805571092265211,-2.600960000000000,N34AG   ,False,False,False,3220,335.280000000000030,304.800000000000068,1590366688.581000089645386,1590366688.581000089645386
6718,1590366950,89902f,43.671724998344807,-91.167820521763417,238.263670888884803,138.150716413267759,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366949.665999889373779,1590366949.973999977111816
6719,1590366950,acc799,43.484771211268537,-91.430969238281250,215.316785845382270,285.663338221215724,0.000000000000000,SWA1063 ,False,False,False,6560,12199.620000000000800,12595.860000000000582,1590366949.880000114440918,1590366949.982000112533569
6720,1590366950,4bb145,41.966526031494141,-87.896882837468922,77.682747438276607,90.379436701418982,-3.901440000000000,THY6185 ,True,False,False,1366,,,1590366920.016999959945679,1590366920.016999959945679
6721,1590366950,a2bec7,40.213638564287606,-92.857381647283376,208.457126979041874,213.729284343615376,0.325120000000000,SWA1081 ,False,False,False,1273,12192.000000000000000,12618.719999999999345,1590366949.664999961853027,1590366949.967999935150146
6722,1590366950,a06e4a,42.798358464645126,-89.032181140988371,135.056002653278085,308.659808254090080,-0.325120000000000,N127GA  ,False,False,False,1344,6705.600000000000364,6964.680000000000291,1590366949.663000106811523,1590366949.973999977111816
6723,1590366950,ad3098,38.379776000976562,-89.960495969082444,217.412701622594454,206.565051177077976,-0.325120000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12961.620000000000800,1590366949.895999908447266,1590366949.967000007629395
6724,1590366950,abeb57,41.784862518310547,-87.750252810391487,,,,SWA1278 ,True,False,False,6542,,,1590366926.766999959945679,1590366926.766999959945679
6725,1590366950,a6d5e0,40.658631405587919,-86.420329700816751,98.947255455910380,134.578715095831399,-3.251200000000000,N54DB   ,False,False,False,2403,3413.760000000000218,3573.780000000000200,1590366949.470999956130981,1590366949.707000017166138
6726,1590366950,abf29f,42.359463966498936,-93.108875363372078,195.735632568199094,215.695227659356675,-0.325120000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12588.239999999999782,1590366949.657000064849854,1590366949.960000038146973
6727,1590366950,a390ff,40.597549438476562,-87.191772460937500,221.573127026954268,161.733320236655231,0.000000000000000,AAY2110 ,False,False,False,1472,11894.819999999999709,12359.639999999999418,1590366949.545000076293945,1590366949.990000009536743
6728,1590366950,ad1697,41.788093437582759,-87.744561128838129,,,,SWA372  ,True,False,False,6270,,,1590366656.894999980926514,1590366948.811000108718872
6729,1590366950,a748b5,42.223526000976562,-88.176207108931123,72.397826763228736,315.863690044599593,0.650240000000000,N569DS  ,False,False,False,4307,1386.840000000000146,1386.840000000000146,1590366949.880000114440918,1590366949.880000114440918
6730,1590366950,a79104,42.306720281051376,-88.278276310410604,74.054924083116788,348.377832036430448,0.000000000000000,N587MH  ,False,False,False,,571.500000000000000,533.399999999999977,1590366949.697000026702881,1590366949.697000026702881
6731,1590366950,a0abc5,41.982553773007147,-87.918218568313932,,,,,True,False,False,1306,,,1590366877.592000007629395,1590366878.023000001907349
6732,1590366960,ac9c37,41.893615722656250,-87.709662697531940,34.708770762259384,281.976132444203358,0.000000000000000,N911UU  ,False,False,False,5144,480.060000000000002,441.959999999999980,1590366959.686000108718872,1590366959.686000108718872
6733,1590366960,abf29f,42.345265533964508,-93.122799895530477,195.921457043085098,216.027373385103601,0.000000000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12588.239999999999782,1590366959.664000034332275,1590366959.888000011444092
6734,1590366960,ad1697,41.788093437582759,-87.744561128838129,,,,SWA372  ,True,False,False,6270,205.740000000000009,,1590366656.894999980926514,1590366952.085000038146973
6735,1590366960,a05646,45.468222407971396,-83.964955399676072,260.750548112200931,54.961676450027248,-0.325120000000000,UAL931  ,False,False,False,4076,11269.980000000001382,11673.840000000001965,1590366922.154999971389771,1590366922.154999971389771
6736,1590366960,a2bec7,40.198229773569913,-92.870740023526309,208.600539986216518,213.533307918456529,0.000000000000000,SWA1081 ,False,False,False,1273,12199.620000000000800,12626.340000000000146,1590366959.664000034332275,1590366959.888999938964844
6737,1590366960,ad3098,38.362426757812500,-89.971540735122971,216.952690907113691,206.625810199385370,0.000000000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590366959.716000080108643,1590366959.953000068664551
6738,1590366960,78157d,44.347045898437500,-89.559042794363847,256.211705686710275,323.820379552021052,-0.650240000000000,CHH480  ,False,False,False,6214,10355.579999999999927,10751.819999999999709,1590366959.888999938964844,1590366959.888999938964844
6739,1590366960,a645b4,38.893882622153072,-90.373291015625000,107.079760726839510,257.232336855317101,-8.128000000000000,GJS4520 ,False,False,False,1372,1371.600000000000136,1379.220000000000027,1590366959.927000045776367,1590366959.953000068664551
6740,1590366960,a21127,42.787490844726562,-85.498102361505687,99.335659646150035,88.219357554001320,0.325120000000000,ENY4267 ,False,False,False,2253,716.280000000000086,1242.060000000000173,1590366745.253999948501587,1590366745.253999948501587
6741,1590366960,a3c185,41.691009521484375,-87.244366732510684,48.896542327802941,91.808739322492073,-0.650240000000000,N341FC  ,False,False,False,5365,1524.000000000000000,1539.240000000000009,1590366955.885999917984009,1590366957.288000106811523
6742,1590366960,abc0c1,41.205340886520126,-83.496530706232249,231.690637225960046,115.939203601713615,0.000000000000000,SWA1160 ,False,False,False,6246,12496.800000000001091,12946.380000000001019,1590366959.395999908447266,1590366959.915999889373779
6743,1590366960,a3bafc,42.325149536132812,-88.096556230024873,48.215233011265475,129.805571092265211,-2.600960000000000,N34AG   ,False,False,False,3220,335.280000000000030,304.800000000000068,1590366688.581000089645386,1590366688.581000089645386
6744,1590366960,89902f,43.655181884765625,-91.147368675054508,237.880707927255258,138.068047843434925,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366959.812000036239624,1590366959.983000040054321
6745,1590366960,a0abc5,41.983932495117188,-87.895369096235797,,,,,False,False,False,1306,312.420000000000016,,1590366958.749000072479248,1590366959.526999950408936
6746,1590366960,4bb145,41.966526031494141,-87.896882837468922,77.682747438276607,90.379436701418982,-3.901440000000000,THY6185 ,True,False,False,1366,,,1590366920.016999959945679,1590366920.016999959945679
6747,1590366960,a95094,39.872177899894069,-87.567932128906250,175.871392571423399,158.011858596251869,0.000000000000000,N7HJ    ,False,False,False,452,12496.800000000001091,12961.620000000000800,1590366959.519000053405762,1590366959.954999923706055
6748,1590366960,a06e4a,42.805806822695970,-89.045083689135140,134.687098358109722,307.395130720484985,0.000000000000000,N127GA  ,False,False,False,1344,6705.600000000000364,6964.680000000000291,1590366959.476999998092651,1590366959.987999916076660
6749,1590366960,a748b5,42.228046999139302,-88.182465309320492,71.391038176378203,312.079278478999640,0.325120000000000,N569DS  ,False,False,False,4307,1386.840000000000146,1394.460000000000036,1590366959.888999938964844,1590366959.947999954223633
6750,1590366960,a1fc42,41.642990112304688,-87.786317305131377,153.318121955167186,217.638922328422069,13.980160000000001,AAY2793 ,False,False,False,3135,3444.240000000000236,3566.159999999999854,1590366959.167999982833862,1590366959.888999938964844
6751,1590366960,a390ff,40.579055786132812,-87.183654785156250,221.410027895641377,161.438756496583437,0.000000000000000,AAY2110 ,False,False,False,1472,11894.819999999999709,12359.639999999999418,1590366959.519000053405762,1590366959.971999883651733
6752,1590366960,abadd6,44.371582031250000,-91.568625313895097,222.706129060516645,301.780915092983435,0.000000000000000,SWA1384 ,False,False,False,560,12192.000000000000000,12580.620000000000800,1590366959.888000011444092,1590366959.888000011444092
6753,1590366960,a79104,42.312469482421875,-88.279890580610811,74.054924083116788,348.377832036430448,0.000000000000000,N587MH  ,False,False,False,,571.500000000000000,533.399999999999977,1590366958.424000024795532,1590366958.635999917984009
6754,1590366960,abeb57,41.784862518310547,-87.750252810391487,,,,SWA1278 ,True,False,False,6542,,,1590366926.766999959945679,1590366926.766999959945679
6755,1590366960,a198e5,41.785102456302965,-87.760002668513820,57.867518665118247,43.198839484277634,-2.275840000000000,EJM16   ,True,True,False,1420,,,1590366789.217999935150146,1590366789.217999935150146
6756,1590366960,acc799,43.489891957428490,-91.455753871372792,215.738579357060388,286.057998008518553,0.000000000000000,SWA1063 ,False,False,False,6560,12199.620000000000800,12595.860000000000582,1590366959.551000118255615,1590366959.915999889373779
6757,1590366960,ab7d44,41.912702140161542,-88.394654739734733,43.408832274645683,84.559667968994503,-0.650240000000000,N8398L  ,False,False,False,1200,762.000000000000000,754.379999999999995,1590366959.818000078201294,1590366959.818000078201294
6758,1590366960,a6d5e0,40.652207196769069,-86.411902687766315,98.947255455910380,135.421284904168601,-3.576320000000000,N54DB   ,False,False,False,2403,3352.800000000000182,3535.680000000000291,1590366959.641000032424927,1590366959.641000032424927
6759,1590366960,abadf9,41.793668068061436,-87.686739189680225,110.587512822988117,135.376940479597152,10.403840000000001,SWA957  ,False,False,False,3103,792.480000000000018,777.240000000000009,1590366958.911999940872192,1590366959.818000078201294
6760,1590366960,a537b2,41.786533937615864,-87.746573159860986,,,,SWA189  ,True,False,False,3101,,,1590366919.799999952316284,1590366919.799999952316284
6761,1590366960,abdd09,41.662902832031250,-87.843496149236501,215.112038113360654,268.492564241225011,0.000000000000000,SWA163  ,False,False,False,2442,12184.380000000001019,12641.580000000001746,1590366959.888000011444092,1590366959.966000080108643
6762,1590366960,a0d961,42.265149132680079,-84.063039380450562,215.401579217996868,285.231115445344699,3.251200000000000,DAL1066 ,False,False,False,4172,6949.440000000000509,7254.240000000000691,1590366959.028000116348267,1590366959.470000028610229
6763,1590366960,abe4db,38.728775024414062,-87.456366497537374,218.104842154916810,166.357085224009921,0.325120000000000,SWA1697 ,False,False,False,4133,12496.800000000001091,12976.860000000000582,1590366959.515000104904175,1590366959.927000045776367
6764,1590366960,a23d25,42.927108764648438,-87.975321924963623,87.686674211582499,46.188538609208820,-2.926080000000000,SWA399  ,False,False,False,2650,647.700000000000045,670.560000000000059,1590366701.400000095367432,1590366701.400000095367432
6765,1590366960,ad61de,41.787963867187500,-87.746616710316061,,,,SWA1541 ,True,False,False,6712,,,1590366915.864000082015991,1590366915.864000082015991
6766,1590366970,a23d25,42.927108764648438,-87.975321924963623,87.686674211582499,46.188538609208820,-2.926080000000000,SWA399  ,False,False,False,2650,647.700000000000045,670.560000000000059,1590366701.400000095367432,1590366701.400000095367432
6767,1590366970,abe4db,38.708837476827327,-87.450195312500000,218.104842154916810,166.357085224009921,0.000000000000000,SWA1697 ,False,False,False,4133,12496.800000000001091,12976.860000000000582,1590366969.766999959945679,1590366969.937999963760376
6768,1590366970,a0d961,42.270767211914062,-84.090416648171185,216.665833384370217,285.422161318738688,1.625600000000000,DAL1066 ,False,False,False,4172,6979.920000000000073,7284.720000000000255,1590366969.956000089645386,1590366969.956000089645386
6769,1590366970,abdd09,41.662344205177433,-87.869418831758708,215.126186113532100,268.355596735304914,0.000000000000000,SWA163  ,False,False,False,2442,12184.380000000001019,12641.580000000001746,1590366969.802000045776367,1590366969.993000030517578
6770,1590366970,ad61de,41.787963867187500,-87.746616710316061,,,,SWA1541 ,True,False,False,6712,,,1590366915.864000082015991,1590366915.864000082015991
6771,1590366970,a198e5,41.785102456302965,-87.760002668513820,57.867518665118247,43.198839484277634,-2.275840000000000,EJM16   ,True,True,False,1420,,,1590366789.217999935150146,1590366789.217999935150146
6772,1590366970,abadd6,44.382110595703125,-91.592298235212070,222.706129060516645,301.780915092983435,0.000000000000000,SWA1384 ,False,False,False,560,12192.000000000000000,12580.620000000000800,1590366969.772000074386597,1590366969.772000074386597
6773,1590366970,a390ff,40.559056168895658,-87.174890691583812,221.084665733511912,161.691531721105292,0.325120000000000,AAY2110 ,False,False,False,1472,11894.819999999999709,12359.639999999999418,1590366969.905999898910522,1590366969.993000030517578
6774,1590366970,a79104,42.312469482421875,-88.279890580610811,74.054924083116788,348.377832036430448,0.000000000000000,N587MH  ,False,True,True,,571.500000000000000,533.399999999999977,1590366958.424000024795532,1590366966.934000015258789
6775,1590366970,a21127,42.787490844726562,-85.498102361505687,99.335659646150035,88.219357554001320,0.325120000000000,ENY4267 ,False,False,False,2253,716.280000000000086,1242.060000000000173,1590366745.253999948501587,1590366745.253999948501587
6776,1590366970,abadf9,41.788128351761124,-87.680990529614803,111.274605848580279,161.397520135476128,19.832320000000003,SWA957  ,False,False,False,3103,944.879999999999995,922.020000000000095,1590366965.785000085830688,1590366969.943000078201294
6777,1590366970,a06e4a,42.813308715820312,-89.058624977289242,134.273826041749487,306.430858120162384,-0.325120000000000,N127GA  ,False,False,False,337,6705.600000000000364,6957.060000000000400,1590366969.930999994277954,1590366969.996999979019165
6778,1590366970,a6d5e0,40.646026611328125,-86.404052734375000,98.968650613835081,136.263672551658260,-4.226560000000000,N54DB   ,False,False,False,2403,3322.320000000000164,3467.100000000000364,1590366969.569000005722046,1590366969.937999963760376
6779,1590366970,4bb145,41.966526031494141,-87.896882837468922,77.682747438276607,90.379436701418982,-3.901440000000000,THY6185 ,True,False,False,1366,,,1590366920.016999959945679,1590366920.016999959945679
6780,1590366970,a748b5,42.232223510742188,-88.188691572709502,71.391038176378203,312.079278478999640,-0.650240000000000,N569DS  ,False,False,False,4307,1386.840000000000146,1386.840000000000146,1590366969.772000074386597,1590366969.828999996185303
6781,1590366970,acc799,43.495422363281250,-91.482068438862598,215.881445903976044,286.189206257026967,0.000000000000000,SWA1063 ,False,False,False,6560,12207.239999999999782,12603.479999999999563,1590366969.930000066757202,1590366969.993999958038330
6782,1590366970,ac9c37,41.893844604492188,-87.713532881303252,31.397946485902544,268.122122552714643,0.325120000000000,N911UU  ,False,False,False,5144,480.060000000000002,449.579999999999984,1590366969.611999988555908,1590366969.811000108718872
6783,1590366970,78157d,44.365772311970339,-89.578165193883365,255.492800243753237,323.845397113773743,0.000000000000000,CHH480  ,False,False,False,6214,10355.579999999999927,10751.819999999999709,1590366969.904999971389771,1590366969.993999958038330
6784,1590366970,89902f,43.639572143554688,-91.128078726834985,238.263670888884803,138.150716413267759,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366969.772000074386597,1590366969.993999958038330
6785,1590366970,a3bafc,42.325149536132812,-88.096556230024873,48.215233011265475,129.805571092265211,-2.600960000000000,N34AG   ,False,False,False,3220,335.280000000000030,304.800000000000068,1590366688.581000089645386,1590366688.581000089645386
6786,1590366970,a537b2,41.786533937615864,-87.746573159860986,,,,SWA189  ,True,False,False,3101,,,1590366919.799999952316284,1590366919.799999952316284
6787,1590366970,a1fc42,41.631317138671875,-87.798239968039752,155.264108329546360,217.325520483106061,9.103360000000000,AAY2793 ,False,False,False,3135,3558.539999999999964,3695.700000000000273,1590366969.772000074386597,1590366969.993000030517578
6788,1590366970,a05646,45.468222407971396,-83.964955399676072,260.750548112200931,54.961676450027248,-0.325120000000000,UAL931  ,False,False,False,4076,11269.980000000001382,11673.840000000001965,1590366922.154999971389771,1590366922.154999971389771
6789,1590366970,a95094,39.857116699218750,-87.560139531674565,177.495108735363686,158.044404181019445,0.000000000000000,N7HJ    ,False,False,False,452,12496.800000000001091,12961.620000000000800,1590366969.691999912261963,1590366969.959000110626221
6790,1590366970,a3c185,41.690601413532839,-87.236299736555225,48.491634431862167,94.258846122170354,0.325120000000000,N341FC  ,False,False,False,5365,1524.000000000000000,1539.240000000000009,1590366969.828999996185303,1590366969.828999996185303
6791,1590366970,a0abc5,41.984206377449681,-87.886153819949129,72.244131243936053,85.507418520084684,11.054080000000001,,False,False,False,1306,457.200000000000045,411.480000000000018,1590366969.483000040054321,1590366969.943000078201294
6792,1590366970,abeb57,41.781841278076172,-87.754122994162813,,,,SWA1278 ,True,False,False,6542,,,1590366961.154999971389771,1590366961.154999971389771
6793,1590366970,ad1697,41.788089752197266,-87.744556773792610,,,,SWA372  ,True,False,False,6270,,,1590366966.400000095367432,1590366966.400000095367432
6794,1590366970,abc0c1,41.196123543432201,-83.471436934037627,231.466072880932103,115.824689668892958,-0.325120000000000,SWA1160 ,False,False,False,6246,12496.800000000001091,12946.380000000001019,1590366969.532999992370605,1590366969.956000089645386
6795,1590366970,abf29f,42.331329345703125,-93.136596679687500,196.005864474835136,216.569135161600514,0.000000000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12588.239999999999782,1590366969.446000099182129,1590366969.993999958038330
6796,1590366970,ad3098,38.345169067382812,-89.982527063247971,216.722624685687407,206.504227654795329,0.000000000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590366969.598999977111816,1590366969.892999887466431
6797,1590366970,ab7d44,41.912887573242188,-88.389878706498564,42.262756583531839,86.510675094203606,-0.975360000000000,N8398L  ,False,False,False,1200,731.519999999999982,716.279999999999973,1590366969.355999946594238,1590366969.943000078201294
6798,1590366970,a2bec7,40.182448564949681,-92.884348089044749,209.313602383954617,213.572898406054861,-0.650240000000000,SWA1081 ,False,False,False,1273,12199.620000000000800,12626.340000000000146,1590366969.647000074386597,1590366969.993999958038330
6799,1590366970,a645b4,38.889599816273837,-90.384155273437500,106.453865968331655,237.231500921230150,-7.477760000000001,GJS4520 ,False,False,False,1372,1303.019999999999982,1303.019999999999982,1590366969.993000030517578,1590366969.993000030517578
6800,1590366980,acc799,43.500831733315678,-91.507873535156250,215.738579357060388,286.057998008518553,-0.650240000000000,SWA1063 ,False,False,False,6560,12199.620000000000800,12595.860000000000582,1590366979.908999919891357,1590366979.908999919891357
6801,1590366980,a645b4,38.884385965638238,-90.393432617187500,105.261327045633323,233.746162262555202,-7.152640000000001,GJS4520 ,False,False,False,1372,1234.440000000000055,1234.440000000000055,1590366979.273000001907349,1590366979.812000036239624
6802,1590366980,a21127,42.787490844726562,-85.498102361505687,99.335659646150035,88.219357554001320,0.325120000000000,ENY4267 ,False,False,False,2253,716.280000000000086,1242.060000000000173,1590366745.253999948501587,1590366745.253999948501587
6803,1590366980,a537b2,41.786533937615864,-87.746573159860986,,,,SWA189  ,True,False,False,3101,,,1590366919.799999952316284,1590366919.799999952316284
6804,1590366980,a2bec7,40.166931152343750,-92.897766113281250,209.742421265064053,213.495184673741164,0.000000000000000,SWA1081 ,False,False,False,1273,12192.000000000000000,12618.719999999999345,1590366979.683000087738037,1590366979.914000034332275
6805,1590366980,a390ff,40.541015625000000,-87.167053222656250,220.434901892861063,161.776473758117305,0.325120000000000,AAY2110 ,False,False,False,1472,11902.440000000000509,12367.260000000000218,1590366979.618999958038330,1590366979.994999885559082
6806,1590366980,ad3098,38.327865600585938,-89.993454953457444,217.183122699833689,206.443661995327233,0.000000000000000,SWA1520 ,False,False,False,6530,12496.800000000001091,12969.240000000001601,1590366979.592000007629395,1590366979.683000087738037
6807,1590366980,abadf9,41.775605799788131,-87.677605207576278,115.111371443403669,187.188537142736607,11.379200000000001,SWA957  ,False,False,False,3103,1097.279999999999973,1097.279999999999973,1590366978.548000097274780,1590366979.907999992370605
6808,1590366980,abf29f,42.316818237304688,-93.151203502308249,196.620604480556580,216.809933481956904,0.000000000000000,SWA195  ,False,False,False,6555,12192.000000000000000,12588.239999999999782,1590366979.720000028610229,1590366979.930000066757202
6809,1590366980,a79104,42.324317026946503,-88.283130734465857,74.054924083116788,348.377832036430448,0.000000000000000,N587MH  ,False,False,False,,571.500000000000000,525.779999999999973,1590366976.559999942779541,1590366979.940999984741211
6810,1590366980,a6d5e0,40.639434814453125,-86.395812988281250,98.613695081374573,136.479635770896806,-4.226560000000000,N54DB   ,False,False,False,2403,3291.840000000000146,3421.380000000000109,1590366979.618999958038330,1590366979.759999990463257
6811,1590366980,abadd6,44.392272949218750,-91.615186418805820,222.706129060516645,301.780915092983435,0.000000000000000,SWA1384 ,False,False,False,560,12192.000000000000000,12580.620000000000800,1590366979.454999923706055,1590366979.928999900817871
6812,1590366980,4bb145,41.966526031494141,-87.896882837468922,77.682747438276607,90.379436701418982,-3.901440000000000,THY6185 ,True,False,False,1366,,,1590366920.016999959945679,1590366920.016999959945679
6813,1590366980,abc0c1,41.186828613281250,-83.445983886718750,231.929248214084197,115.769327624338715,0.000000000000000,SWA1160 ,False,False,False,6246,12496.800000000001091,12946.380000000001019,1590366979.736999988555908,1590366979.961999893188477
6814,1590366980,78157d,44.383758544921875,-89.596383231026778,254.887145037884466,324.032141426047247,-0.325120000000000,CHH480  ,False,False,False,6214,10355.579999999999927,10751.819999999999709,1590366979.651000022888184,1590366979.937000036239624
6815,1590366980,89902f,43.623962402343750,-91.108834402901778,237.880707927255258,138.068047843434925,0.000000000000000,EVA056  ,False,False,False,1462,9448.800000000001091,9806.940000000000509,1590366979.543999910354614,1590366979.937000036239624
6816,1590366980,a3bafc,42.325149536132812,-88.096556230024873,48.215233011265475,129.805571092265211,-2.600960000000000,N34AG   ,False,False,False,3220,335.280000000000030,304.800000000000068,1590366688.581000089645386,1590366688.581000089645386
6817,1590366980,a198e5,41.785102456302965,-87.760002668513820,57.867518665118247,43.198839484277634,-2.275840000000000,EJM16   ,True,True,False,1420,,,1590366789.217999935150146,1590366789.217999935150146
6818,1590366980,ad1697,41.788089752197266,-87.744556773792610,,,,SWA372  ,True,False,False,6270,,,1590366966.400000095367432,1590366972.187000036239624
6819,1590366980,abeb57,41.780559539794922,-87.755730368874282,,,,SWA1278 ,True,False,False,6542,205.740000000000009,,1590366975.464999914169312,1590366976.329999923706055
6820,1590366980,a0abc5,41.986038208007812,-87.877453890713809,76.153352271959562,63.088754972461054,11.054080000000001,SKW5388 ,False,False,False,1306,571.500000000000000,556.259999999999991,1590366979.769000053405762,1590366979.907999992370605
6821,1590366980,a05646,45.468222407971396,-83.964955399676072,260.750548112200931,54.961676450027248,-0.325120000000000,UAL931  ,False,False,False,4076,11269.980000000001382,11673.840000000001965,1590366922.154999971389771,1590366922.154999971389771
6822,1590366980,a06e4a,42.820266723632812,-89.071655273437500,134.197921397637629,305.639809198086652,0.000000000000000,N127GA  ,False,False,False,337,6705.600000000000364,6957.060000000000400,1590366979.651000022888184,1590366979.885999917984009
6823,1590366980,a95094,39.841872393074681,-87.552368164062500,179.614643457340463,159.021398864896156,-0.325120000000000,N7HJ    ,False,False,False,6262,12496.800000000001091,12961.620000000000800,1590366979.773999929428101,1590366979.994999885559082
6824,1590366980,a1fc42,41.620193481445312,-87.809538407759248,155.673508504123873,217.210714522038302,6.177280000000001,AAY2793 ,False,False,False,3135,3634.740000000000236,3787.140000000000327,1590366979.769000053405762,1590366979.930000066757202
6825,1590366980,a748b5,42.236709594726562,-88.195183493874310,72.390515328473356,314.712083933442898,-1.625600000000000,N569DS  ,False,False,False,4307,1379.220000000000027,1379.220000000000027,1590366979.885999917984009,1590366979.930000066757202
6826,1590366980,a3c185,41.690461756819381,-87.230423328488371,47.868177979316158,91.847610265994604,-0.975360000000000,N341FC  ,False,False,False,5365,1524.000000000000000,1539.240000000000009,1590366979.885999917984009,1590366979.885999917984009
6827,1590366980,ac9c37,41.893615722656250,-87.717334836028328,30.565074527147488,263.233825177446931,0.650240000000000,N911UU  ,False,False,False,5144,487.680000000000007,457.199999999999989,1590366979.769000053405762,1590366979.907999992370605
6828,1590366980,ab7d44,41.913162231445312,-88.384260697798311,45.376177171265539,86.099506257618117,0.325120000000000,N8398L  ,False,False,False,1200,731.519999999999982,716.279999999999973,1590366979.907999992370605,1590366979.907999992370605
6829,1590366980,abdd09,41.661785578323624,-87.895351676053735,215.141563319323438,268.218648026317680,-0.325120000000000,SWA163  ,False,False,False,5054,12184.380000000001019,12641.580000000001746,1590366979.907999992370605,1590366979.930000066757202
6830,1590366980,ad61de,41.787963867187500,-87.746616710316061,,,,SWA1541 ,True,False,False,6712,,,1590366915.864000082015991,1590366915.864000082015991
6831,1590366980,abe4db,38.689704507084215,-87.444274902343750,218.104842154916810,166.357085224009921,0.000000000000000,SWA1697 ,False,False,False,4133,12496.800000000001091,12976.860000000000582,1590366979.997999906539917,1590366979.997999906539917
6832,1590366980,a23d25,42.927108764648438,-87.975321924963623,87.686674211582499,46.188538609208820,-2.926080000000000,SWA399  ,False,False,False,2650,647.700000000000045,670.560000000000059,1590366701.400000095367432,1590366701.400000095367432
6833,1590366980,a0d961,42.276077270507812,-84.116259488192497,217.161796694610302,285.386066651798842,0.650240000000000,DAL1066 ,False,False,False,4172,6995.160000000000764,7299.960000000000946,1590366979.961999893188477,1590366979.961999893188477
6834,1590366990,a0d961,42.281204223632812,-84.141353260387064,217.161796694610302,285.386066651798842,0.650240000000000,DAL1066 ,False,False,False,4172,7002.780000000000655,7307.580000000000837,1590366989.924000024795532,1590366989.924000024795532
6835,1590366990,abdd09,41.661163330078125,-87.920962246981560,215.141563319323438,268.218648026317680,0.325120000000000,SWA163  ,False,False,False,5054,12184.380000000001019,12641.580000000001746,1590366989.796999931335449,1590366989.964999914169312
6836,1590366990,ad61de,41.787963867187500,-87.746616710316061,,,,SWA1541 ,True,False,False,6712,,,1590366915.864000082015991,1590366915.864000082015991
6837,1590366990,abe4db,38.671096801757812,-87.438454006029190,218.226756723087306,166.225828024080158,0.325120000000000,SWA1697 ,False,False,False,4133,12496.800000000001091,12976.860000000000582,1590366989.601999998092651,1590366989.779999971389771
6838,1590366990,a23d25,42.927108764648438,-87.975321924963623,87.686674211582499,46.188538609208820,-2.926080000000000,SWA399  ,False,False,False,2650,647.700000000000045,670.560000000000059,1590366701.400000095367432,1590366701.400000095367432
6839,1590366990,a05646,45.468222407971396,-83.964955399676072,260.750548112200931,54.961676450027248,-0.325120000000000,UAL931  ,False,False,False,4076,11269.980000000001382,11673.840000000001965,1590366922.154999971389771,1590366982.211999893188477
6840,1590366990,a537b2,41.786533937615864,-87.746573159860986,,,,SWA189  ,True,False,False,3101,,,1590366919.799999952316284,1590366919.799999952316284
6841,1590366990,a95094,39.826696363546077,-87.544799804687500,181.239869704413877,159.044223269367819,0.000000000000000,N7HJ    ,False,False,False,6262,12496.800000000001091,12961.620000000000800,1590366989.789000034332275,1590366989.964999914169312
6842,1590366990,a645b4,38.878613488148837,-90.403503417968750,102.994207026556353,233.530765609948105,-4.876800000000000,GJS4520 ,False,False,False,1372,1173.480000000000018,1173.480000000000018,1590366989.790999889373779,1590366989.901000022888184
6843,1590366990,ac9c37,41.892591573424255,-87.720464662063932,27.684544677091150,221.987212495816635,-0.650240000000000,N911UU  ,False,False,False,5144,480.060000000000002,449.579999999999984,1590366989.596999883651733,1590366989.743999958038330
6844,1590366990,a198e5,41.785102456302965,-87.760002668513820,57.867518665118247,43.198839484277634,-2.275840000000000,EJM16   ,True,True,False,1420,,,1590366789.217999935150146,1590366789.217999935150146
6845,1590366990,acc799,43.506045583951270,-91.532592773437500,215.102195477446827,285.964218429652135,0.325120000000000,SWA1063 ,False,False,False,6560,12199.620000000000800,12595.860000000000582,1590366989.536000013351440,1590366989.992000102996826
6846,1590366990,a748b5,42.241407491393005,-88.201372013535604,71.670376578476436,315.872457122902006,0.325120000000000,N569DS  ,False,False,False,4307,1379.220000000000027,1379.220000000000027,1590366989.816999912261963,1590366989.966000080108643
6847,1590366990,ad1697,41.788089752197266,-87.744556773792610,,,,SWA372  ,True,False,False,6270,,,1590366966.400000095367432,1590366972.187000036239624
6848,1590366990,abeb57,41.779714034775552,-87.756808968477458,,,,SWA1278 ,True,False,False,6542,,,1590366985.403000116348267,1590366986.826999902725220
6849,1590366990,a0abc5,41.990844726562500,-87.870212901722311,84.883260000000007,36.869897645844020,5.201920000000000,SKW5388 ,False,False,False,1306,670.560000000000059,655.320000000000050,1590366989.743999958038330,1590366989.818000078201294
