OBJECTID,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
253,1590367500,89902f,42.968215942382812,-89.854431152343750,232.713563952491910,123.549550874498010,-10.728960000000001,EVA056  ,False,False,False,1462,8595.360000000000582,8945.880000000001019,1590367499.607000112533569,1590367499.990999937057495
254,1590367510,89902f,42.956451416015625,-89.830222906068286,231.716907883545844,123.407824589708937,-11.054080000000001,EVA056  ,False,False,False,1462,8488.680000000000291,8839.200000000000728,1590367509.819999933242798,1590367509.980000019073486
255,1590367520,89902f,42.944998013771183,-89.806627546037930,231.287637530912036,123.477992814610531,-11.054080000000001,EVA056  ,False,False,False,1462,8374.380000000001019,8732.520000000000437,1590367519.923000097274780,1590367519.960000038146973
256,1590367530,89902f,42.933778924457094,-89.783608572823653,229.716959933990182,123.583305327468196,-10.728960000000001,EVA056  ,False,False,False,1462,8267.700000000000728,8610.600000000000364,1590367529.486999988555908,1590367529.971999883651733
257,1590367540,89902f,42.921936035156250,-89.759322765261629,229.288562248242982,123.654413654095819,-11.054080000000001,EVA056  ,False,False,False,1462,8161.020000000000437,8496.300000000001091,1590367539.971999883651733,1590367539.971999883651733
258,1590367550,89902f,42.910766601562500,-89.736519747002149,228.147069103639978,123.690067525979799,-10.728960000000001,EVA056  ,False,False,False,1462,8054.340000000000146,8382.000000000000000,1590367549.763999938964844,1590367549.974999904632568
259,1590367560,89902f,42.899780273437500,-89.714036098746362,227.005665192715185,123.726079953363879,-10.403840000000001,EVA056  ,False,False,False,1462,7947.660000000000764,8267.700000000000728,1590367559.551000118255615,1590367559.948999881744385
260,1590367570,89902f,42.888107299804688,-89.690083348473820,226.152414398828398,123.400879927364073,-10.728960000000001,EVA056  ,False,False,False,1462,7840.980000000000473,8161.020000000000437,1590367569.926000118255615,1590367569.982000112533569
261,1590367580,89902f,42.876846313476562,-89.666833212209269,225.010301696370362,123.435744239661702,-10.403840000000001,EVA056  ,False,False,False,1462,7734.300000000000182,8039.100000000000364,1590367579.914000034332275,1590367579.996000051498413
262,1590367590,89902f,42.865719552767480,-89.643990652901778,224.297584000000001,123.398488467987264,-10.403840000000001,EVA056  ,False,False,False,1462,7627.620000000000800,7924.800000000001091,1590367589.920000076293945,1590367589.920000076293945
263,1590367600,89902f,42.854644775390625,-89.621163301689649,223.439321899104385,123.543718471298106,-10.078720000000001,EVA056  ,False,False,False,1462,7520.940000000000509,7825.740000000000691,1590367599.960000038146973,1590367599.963000059127808
264,1590367610,89902f,42.843653792041842,-89.598737444196445,222.154646437814620,123.763665147046609,-10.403840000000001,EVA056  ,False,False,False,1462,7414.260000000000218,7711.440000000000509,1590367609.875000000000000,1590367609.983999967575073
265,1590367620,89902f,42.832809448242188,-89.576706997183862,221.441103658430507,123.726984904577790,-10.078720000000001,EVA056  ,False,False,False,7233,7315.200000000000728,7604.760000000001128,1590367619.759000062942505,1590367619.976999998092651
266,1590367630,89902f,42.821308717889302,-89.553418840680820,220.586124756426045,123.875370177169827,-10.403840000000001,EVA056  ,False,False,False,1462,7208.520000000000437,7498.079999999999927,1590367629.976999998092651,1590367629.976999998092651
267,1590367640,89902f,42.810607910156250,-89.531803574672949,219.445192240765579,123.913586988340370,-10.403840000000001,EVA056  ,False,False,False,1462,7109.460000000000036,7406.640000000000327,1590367639.805000066757202,1590367639.934000015258789
268,1590367650,89902f,42.799804687500000,-89.509797529740752,218.872798001865988,123.690067525979799,-10.403840000000001,EVA056  ,False,False,False,1462,7002.780000000000655,7292.340000000000146,1590367649.739000082015991,1590367649.989000082015991
269,1590367660,89902f,42.789047241210938,-89.487824873490752,217.731396000904169,123.727613902986079,-10.403840000000001,EVA056  ,False,False,False,1462,6903.720000000000255,7170.420000000000073,1590367659.572999954223633,1590367659.979000091552734
270,1590367670,89902f,42.778106689453125,-89.465540105646312,216.590088485440191,123.765555992857912,-10.078720000000001,EVA056  ,False,False,False,1462,6797.039999999999964,7063.739999999999782,1590367669.619999885559082,1590367670.000000000000000
271,1590367680,89902f,42.767303466796875,-89.443629871715189,215.735512514414182,123.917430536970357,-10.403840000000001,EVA056  ,False,False,False,1462,6697.980000000000473,6972.300000000000182,1590367679.701999902725220,1590367679.980000019073486
272,1590367690,89902f,42.756637573242188,-89.422094171697438,215.021591950206101,123.880165632398814,-10.403840000000001,EVA056  ,False,False,False,1462,6598.920000000000073,6858.000000000000000,1590367689.640000104904175,1590367689.954999923706055
273,1590367700,89902f,42.745894092624468,-89.400350881177303,214.307762949132211,123.842652463564036,-10.403840000000001,EVA056  ,False,False,False,1462,6492.240000000000691,6743.700000000000728,1590367699.677999973297119,1590367699.980999946594238
274,1590367710,89902f,42.735093973450738,-89.378442098928019,213.594026429201648,123.804888573700040,-10.078720000000001,EVA056  ,False,False,False,1462,6385.560000000000400,6637.020000000000437,1590367709.647000074386597,1590367709.904000043869019
275,1590367720,89902f,42.724227905273438,-89.356425892223001,212.880383320615266,123.766871473962340,-10.078720000000001,EVA056  ,False,False,False,1462,6286.500000000000000,6530.340000000000146,1590367719.921000003814697,1590367719.999000072479248
276,1590367730,89902f,42.713633391816735,-89.334943904433146,211.739175966055200,123.805894415729185,-10.078720000000001,EVA056  ,False,False,False,1462,6179.820000000000618,6423.660000000000764,1590367729.914999961853027,1590367729.999000072479248
277,1590367740,89902f,42.703399658203125,-89.314165982333122,210.598067895048416,123.845340261071698,-10.403840000000001,EVA056  ,False,False,False,1462,6080.760000000000218,6316.980000000000473,1590367739.628000020980835,1590367739.960999965667725
278,1590367750,89902f,42.692733764648438,-89.292692704634248,210.170994825508899,123.923450265831704,-10.078720000000001,EVA056  ,False,False,False,1462,5981.700000000000728,6217.920000000000982,1590367749.700999975204468,1590367749.956000089645386
279,1590367760,89902f,42.682342529296875,-89.271718805486501,209.170678271988038,123.768233615975561,-10.078720000000001,EVA056  ,False,False,False,1462,5882.640000000000327,6111.240000000000691,1590367759.553999900817871,1590367759.778000116348267
280,1590367770,89902f,42.671905517578125,-89.250557639382123,208.029475240764498,123.807959910041930,-10.078720000000001,EVA056  ,False,False,False,1462,5775.960000000000036,6004.560000000000400,1590367769.674000024795532,1590367769.862999916076660
281,1590367780,89902f,42.661541437698624,-89.229615677234733,207.175355788051235,123.966284708820424,-10.078720000000001,EVA056  ,False,False,False,1462,5676.900000000000546,5897.880000000001019,1590367779.632999897003174,1590367779.943000078201294
282,1590367790,89902f,42.650711059570312,-89.207923195578815,206.322831368456320,124.125919128750226,-10.078720000000001,EVA056  ,False,False,False,152,5577.840000000000146,5791.199999999999818,1590367789.983999967575073,1590367789.990000009536743
283,1590367800,89902f,42.640825691869701,-89.188161450763062,205.897173489048413,124.206231755744625,-8.128000000000000,EVA056  ,False,False,False,1462,5478.780000000000655,5692.140000000000327,1590367799.500999927520752,1590367799.984999895095825
284,1590367810,89902f,42.630111694335938,-89.166724465110065,204.179835940399386,124.010376024224826,-9.103360000000000,EVA056  ,False,False,False,1462,5394.960000000000036,5608.319999999999709,1590367809.914000034332275,1590367809.994999885559082
285,1590367820,89902f,42.619949340820312,-89.146374789151309,203.327767791863522,124.172546896174609,-10.403840000000001,EVA056  ,False,False,False,1462,5295.900000000000546,5501.640000000000327,1590367819.724999904632568,1590367819.960000038146973
286,1590367830,89902f,42.609915005958683,-89.126331418059578,203.039257387616374,124.052439374221649,-10.078720000000001,EVA056  ,False,False,False,1462,5196.840000000000146,5394.960000000000036,1590367829.572000026702881,1590367829.908999919891357
287,1590367840,89902f,42.599670410156250,-89.105613014914752,202.464924682955996,123.811200071748189,-10.078720000000001,EVA056  ,False,False,False,1462,5097.780000000000655,5303.520000000000437,1590367839.796000003814697,1590367839.855000019073486
288,1590367850,89902f,42.590103149414062,-89.086199673739372,202.179110018672816,123.690067525979799,-10.078720000000001,EVA056  ,False,False,False,1462,4998.720000000000255,5196.840000000000146,1590367849.262000083923340,1590367849.845999956130981
289,1590367860,89902f,42.579345703125000,-89.064351862127126,201.465755073765934,123.649489785233470,-10.078720000000001,EVA056  ,False,False,False,1462,4899.659999999999854,5090.159999999999854,1590367859.828999996185303,1590367859.895999908447266
290,1590367870,89902f,42.569368006819381,-89.044189453125000,201.037711899720705,123.730731663590149,-9.753600000000000,EVA056  ,False,False,False,1462,4800.600000000000364,4998.720000000000255,1590367869.822999954223633,1590367869.973000049591064
291,1590367880,89902f,42.559685141353285,-89.024516260901123,199.896416201238992,123.771860160657923,-9.753600000000000,EVA056  ,False,False,False,1462,4701.539999999999964,4884.420000000000073,1590367879.548000097274780,1590367879.719000101089478
292,1590367890,89902f,42.549536753509003,-89.004204328670028,198.903637163606192,124.142176918908675,-9.753600000000000,EVA056  ,False,False,False,1462,4602.480000000000473,4777.740000000000691,1590367889.582000017166138,1590367889.980999946594238
293,1590367900,89902f,42.539199829101562,-88.983702226118623,198.052922528636202,124.309234123479612,-9.753600000000000,EVA056  ,False,False,False,1462,4503.420000000000073,4693.920000000000073,1590367899.913000106811523,1590367899.913000106811523
294,1590367910,89902f,42.529678344726562,-88.964850685813190,196.913143289049231,124.354336655039674,-9.753600000000000,EVA056  ,False,False,False,1462,4404.360000000000582,4587.240000000000691,1590367909.273999929428101,1590367909.992000102996826
295,1590367920,89902f,42.519184694451802,-88.944162767986882,196.198177636366438,124.315087599997284,-9.753600000000000,EVA056  ,False,False,False,1462,4305.300000000000182,4488.180000000000291,1590367919.894999980926514,1590367919.897000074386597
296,1590367930,89902f,42.509490966796875,-88.924900401722311,195.483304724995151,124.275551462528824,-10.078720000000001,EVA056  ,False,False,False,1462,4213.860000000000582,4381.500000000000909,1590367929.703999996185303,1590367929.963999986648560
297,1590367940,89902f,42.499557495117188,-88.905112526633502,194.768525576120680,124.235725119395497,-9.428480000000000,EVA056  ,False,False,False,1462,4114.800000000000182,4274.820000000000618,1590367939.723000049591064,1590367939.940999984741211
298,1590367950,89902f,42.489715576171875,-88.885574340820312,193.628548273624773,124.281159976677841,-9.753600000000000,EVA056  ,False,False,False,1462,4015.740000000000236,4183.380000000000109,1590367949.770999908447266,1590367949.984999895095825
299,1590367960,89902f,42.480239868164062,-88.866722800514935,193.339252725427997,124.155189097891252,-10.078720000000001,EVA056  ,False,False,False,1462,3924.300000000000182,4076.700000000000273,1590367959.457000017166138,1590367959.766000032424927
300,1590367970,89902f,42.470584158170020,-88.847585278888062,192.624761141622713,124.114472945341262,-9.753600000000000,EVA056  ,False,False,False,1462,3817.620000000000346,3962.400000000000546,1590367969.506999969482422,1590367969.940999984741211
301,1590367980,89902f,42.460693359375000,-88.827833695845186,191.910367556898905,124.073453637119457,-9.753600000000000,EVA056  ,False,False,False,1462,3726.180000000000291,3870.960000000000491,1590367979.788000106811523,1590367979.977999925613403
302,1590367990,89902f,42.450942993164062,-88.808357932350873,191.484460214522670,124.159694545669439,-8.453120000000000,EVA056  ,False,False,False,1462,3627.120000000000346,3764.280000000000200,1590367989.786000013351440,1590367989.892999887466431
303,1590368000,89902f,42.441329956054688,-88.789194280450999,189.919041099928450,124.292705642449590,-4.876800000000000,EVA056  ,False,False,False,1462,3558.539999999999964,3695.699999999999818,1590367999.778000116348267,1590367999.864000082015991
304,1590368010,89902f,42.431619935116522,-88.769978368005070,186.209541945388253,124.304711313480823,-2.600960000000000,EVA056  ,False,False,False,1462,3520.440000000000055,3649.980000000000018,1590368009.920000076293945,1590368009.920000076293945
305,1590368020,89902f,42.422821562168963,-88.752413017805225,182.210516505253338,124.183597664646925,-2.275840000000000,EVA056  ,False,False,False,1462,3497.580000000000382,3627.120000000000346,1590368019.394000053405762,1590368019.753000020980835
306,1590368030,89902f,42.413360595703125,-88.733700838955997,178.500948547058385,124.193854362471285,-2.600960000000000,EVA056  ,False,False,False,1462,3467.100000000000364,3596.640000000000327,1590368029.753000020980835,1590368029.913000106811523
307,1590368040,89902f,42.404573084944381,-88.716196459393132,174.791386551849627,124.204546412268201,-2.600960000000000,EVA056  ,False,False,False,1462,3444.240000000000236,3573.780000000000200,1590368039.801000118255615,1590368039.986000061035156
308,1590368050,89902f,42.395774711996822,-88.698694983194002,171.081830907512739,124.215702132437386,-2.926080000000000,EVA056  ,False,False,False,1462,3413.760000000000218,3543.300000000000182,1590368049.796999931335449,1590368049.980999946594238
309,1590368060,89902f,42.387954711914062,-88.681078824129997,168.590135413344569,119.224419190200905,-2.275840000000000,EVA056  ,False,False,False,1462,3390.900000000000091,3520.440000000000055,1590368059.831000089645386,1590368060.000000000000000
310,1590368070,89902f,42.382088354078391,-88.663244912790674,165.075612853589718,111.768252210242437,-1.300480000000000,EVA056  ,False,False,False,1462,3368.039999999999964,3497.579999999999927,1590368069.490999937057495,1590368069.930999994277954
311,1590368080,89902f,42.377609252929688,-88.644062389026999,161.618950592017285,105.319100563132636,0.650240000000000,EVA056  ,False,False,False,1462,3375.660000000000309,3497.580000000000382,1590368079.736999988555908,1590368079.966000080108643
312,1590368090,89902f,42.374686548265359,-88.624792764353174,160.540326050526488,100.337690133562489,-0.325120000000000,EVA056  ,False,False,False,1462,3375.660000000000309,3497.580000000000382,1590368089.982000112533569,1590368089.982000112533569
313,1590368100,89902f,42.372172727423198,-88.605949934138778,159.022287806467773,100.437475351118195,-1.950720000000000,EVA056  ,False,False,False,1462,3368.039999999999964,3489.960000000000036,1590368099.677000045776367,1590368099.911999940872192
314,1590368110,89902f,42.369519249867579,-88.586915481922233,157.599648617671733,100.723056410263140,-7.802880000000000,EVA056  ,False,False,False,1462,3314.700000000000273,3436.620000000000346,1590368109.836999893188477,1590368109.943000078201294
315,1590368120,89902f,42.366912324549787,-88.568072651707837,157.917549977373142,100.321541042743789,-7.477760000000001,EVA056  ,False,False,False,1462,3238.500000000000000,3360.420000000000073,1590368119.825000047683716,1590368119.918999910354614
316,1590368130,89902f,42.364538160421077,-88.549740813499227,157.736449887027590,99.953855710688998,-6.827520000000001,EVA056  ,False,False,False,1462,3169.920000000000073,3284.220000000000255,1590368129.568000078201294,1590368129.964999914169312
317,1590368140,89902f,42.362136840820312,-88.531077991832376,157.648339975096121,99.769700050531242,-5.852160000000000,EVA056  ,False,False,False,1462,3101.340000000000146,3215.640000000000327,1590368139.598000049591064,1590368139.982000112533569
318,1590368150,89902f,42.359091548596396,-88.512949389080632,155.117449318758815,106.571839597539977,-5.201920000000000,EVA056  ,False,False,False,1462,3040.380000000000109,3154.680000000000291,1590368149.092999935150146,1590368149.923000097274780
319,1590368160,89902f,42.352667339777540,-88.495447912881502,151.433649875562338,122.232336855317115,-4.876800000000000,EVA056  ,False,False,False,1462,2994.660000000000309,3101.340000000000146,1590368159.579999923706055,1590368159.969000101089478
320,1590368170,89902f,42.343505859375000,-88.482138893821002,148.153619944476674,137.110682769092904,-5.852160000000000,EVA056  ,False,False,False,1462,2941.320000000000164,3055.620000000000346,1590368169.719000101089478,1590368169.904999971389771
321,1590368180,89902f,42.332565307617188,-88.472713123668314,146.861823891359165,151.549718221222065,-6.502400000000001,EVA056  ,False,False,False,1462,2880.360000000000127,2979.420000000000073,1590368179.471999883651733,1590368179.790999889373779
322,1590368190,89902f,42.320173877780718,-88.464724518531966,146.380789263369877,155.056094736575432,-6.827520000000001,EVA056  ,False,False,False,1462,2811.780000000000200,2910.840000000000146,1590368189.904999971389771,1590368189.999000072479248
323,1590368200,89902f,42.308074951171875,-88.457232388583122,146.417848034867944,155.506063453099671,-6.827520000000001,EVA056  ,False,False,False,1462,2735.579999999999927,2842.260000000000218,1590368199.993000030517578,1590368199.993000030517578
324,1590368210,89902f,42.296292579780186,-88.449969624364087,146.631882263943226,155.323136829662957,-6.827520000000001,EVA056  ,False,False,False,1462,2674.620000000000346,2766.060000000000400,1590368209.822999954223633,1590368209.928999900817871
325,1590368220,89902f,42.284468311374468,-88.442560240279761,146.598488222044381,154.873786744525717,-5.527040000000000,EVA056  ,False,False,False,1462,2613.660000000000309,2705.100000000000364,1590368219.766999959945679,1590368219.880000114440918
326,1590368230,89902f,42.272644042968750,-88.435150856195492,146.380789263369877,155.056094736575432,-5.201920000000000,EVA056  ,False,False,False,1462,2552.700000000000273,2636.520000000000437,1590368229.598999977111816,1590368229.813999891281128
327,1590368240,89902f,42.260726670087394,-88.427677598110449,145.697588802967346,155.154211156845548,-5.201920000000000,EVA056  ,False,False,False,1462,2506.980000000000018,2590.800000000000182,1590368239.581000089645386,1590368239.796999931335449
328,1590368250,89902f,42.248703002929688,-88.420215953480124,146.164576717491997,155.238943939122606,-5.201920000000000,EVA056  ,False,False,False,1462,2453.640000000000327,2537.460000000000491,1590368249.864000082015991,1590368249.864000082015991
329,1590368260,89902f,42.236663818359375,-88.412787697531940,145.697588802967346,155.154211156845548,-5.201920000000000,EVA056  ,False,False,False,1462,2400.300000000000182,2476.500000000000000,1590368259.739000082015991,1590368259.963000059127808
330,1590368270,89902f,42.225067655918963,-88.405577193859017,144.547779013231690,155.167891237648575,-5.201920000000000,EVA056  ,False,False,False,1462,2346.960000000000036,2423.159999999999854,1590368269.565999984741211,1590368269.961999893188477
331,1590368280,89902f,42.213196835275419,-88.398103935773975,143.614669677076819,154.995505521817449,-5.201920000000000,EVA056  ,False,False,False,1462,2293.619999999999891,2369.819999999999709,1590368279.707000017166138,1590368279.894999980926514
332,1590368290,89902f,42.201326014631881,-88.390630677688932,143.148607288866799,154.908470290326164,-4.876800000000000,EVA056  ,False,False,False,1462,2247.900000000000091,2324.099999999999909,1590368289.848000049591064,1590368289.950999975204468
333,1590368300,89902f,42.189548298463983,-88.383285167605379,142.464768025079962,155.008104678914606,-4.876800000000000,EVA056  ,False,False,False,1462,2194.559999999999945,2263.139999999999873,1590368299.940999984741211,1590368299.940999984741211
334,1590368310,89902f,42.178189552436436,-88.376195153524691,142.248184754151282,155.195914862014774,-5.201920000000000,EVA056  ,False,False,False,1462,2148.840000000000146,2217.420000000000073,1590368309.825000047683716,1590368309.931999921798706
335,1590368320,89902f,42.166830806408896,-88.369105139444002,141.314873374019442,155.020908878090466,-5.201920000000000,EVA056  ,False,False,False,1462,2095.500000000000000,2156.460000000000036,1590368319.703000068664551,1590368319.915999889373779
336,1590368330,89902f,42.155518612619169,-88.362015125363371,140.164985896199568,155.033923164462919,-5.201920000000000,EVA056  ,False,False,False,1462,2042.160000000000082,2103.119999999999891,1590368329.483999967575073,1590368329.974999904632568
337,1590368340,89902f,42.144241333007812,-88.354922207919060,139.698781401692173,154.944866852708060,-5.201920000000000,EVA056  ,False,False,False,1462,1996.440000000000055,2057.400000000000091,1590368339.486999988555908,1590368339.799999952316284
338,1590368350,89902f,42.132522583007812,-88.347618796608685,139.015105769624398,155.047152749989721,-5.201920000000000,EVA056  ,False,False,False,1462,1943.100000000000136,1996.440000000000055,1590368349.746000051498413,1590368349.969000101089478
339,1590368360,89902f,42.121444702148438,-88.340627496892751,138.548852382444352,154.957401822183016,-4.876800000000000,EVA056  ,False,False,False,1462,1889.759999999999991,1950.720000000000027,1590368359.415999889373779,1590368359.901000022888184
340,1590368370,89902f,42.109804315082094,-88.333335699037036,139.015105769624398,155.047152749989721,-4.876800000000000,EVA056  ,False,False,False,1462,1844.040000000000191,1897.380000000000109,1590368369.838000059127808,1590368369.951999902725220
341,1590368380,89902f,42.098739624023438,-88.326395208185374,137.865233178235513,155.060603020421127,-5.201920000000000,EVA056  ,False,False,False,1462,1790.700000000000045,1836.420000000000073,1590368379.506999969482422,1590368379.931999921798706
342,1590368390,89902f,42.087066650390625,-88.319154219193877,137.182065710510017,155.164832444735111,-4.876800000000000,EVA056  ,False,False,False,1462,1737.360000000000127,1790.700000000000045,1590368389.973000049591064,1590368389.973000049591064
